Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit,Category,Sub-Category,Product Name
7111,CA-2022-109666,19/04/2022,26/04/2022,Standard Class,KM-16720,Consumer,10035,OFF-SU-10002522,7.76,2,0.0,2.2504,Office Supplies,Supplies,Acme Kleen Earth Office Shears
3651,CA-2023-109960,9/12/23,11/12/23,Second Class,DB-13210,Consumer,48234,TEC-AC-10004859,104.88,6,0.0,41.952,Technology,Accessories,Maxell Pro 80 Minute CD-R
6060,CA-2020-138072,30/12/2020,3/1/21,Standard Class,GA-14725,Consumer,19120,TEC-AC-10004859,27.968,2,0.2,6.992,Technology,Accessories,Maxell Pro 80 Minute CD-R
6670,CA-2023-122175,12/5/23,14/05/2023,Second Class,CA-12775,Consumer,8360,TEC-AC-10004859,87.4,5,0.0,34.96,Technology,Accessories,Maxell Pro 80 Minute CD-R
9896,CA-2020-115049,26/09/2020,1/10/20,Standard Class,MM-17920,Consumer,60623,TEC-AC-10004859,153.824,11,0.2,38.456,Technology,Accessories,Maxell Pro 80 Minute CD-R
3657,CA-2023-158036,8/9/23,14/09/2023,Standard Class,DB-13555,Corporate,43017,TEC-AC-10002558,9.096,1,0.2,1.7055,Technology,Accessories,Imation˜Swivel˜Flash Drive˜USB˜flash drive˜- 8 GB
9309,CA-2020-128237,25/03/2020,30/03/2020,Standard Class,CA-12265,Consumer,94110,TEC-AC-10002558,45.48,4,0.0,15.918,Technology,Accessories,Imation˜Swivel˜Flash Drive˜USB˜flash drive˜- 8 GB
3660,CA-2021-128083,12/3/21,17/03/2021,Standard Class,EB-13750,Corporate,33317,FUR-FU-10001731,6.408,3,0.2,1.4418,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
5148,CA-2023-128734,24/12/2023,31/12/2023,Standard Class,JL-15175,Home Office,85224,FUR-FU-10001731,8.544,4,0.2,1.9224,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
5334,CA-2020-103331,26/08/2020,1/9/20,Standard Class,KB-16315,Consumer,19711,FUR-FU-10001731,10.68,4,0.0,4.0584,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
6255,CA-2021-151624,8/9/21,14/09/2021,Standard Class,VW-21775,Corporate,36116,FUR-FU-10001731,21.36,8,0.0,8.1168,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
6404,CA-2023-125472,30/05/2023,31/05/2023,First Class,BD-11725,Consumer,70506,FUR-FU-10001731,8.01,3,0.0,3.0438,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
8069,US-2021-160563,20/10/2021,24/10/2021,Standard Class,NS-18640,Corporate,94109,FUR-FU-10001731,16.02,6,0.0,6.0876,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
8491,CA-2022-158841,2/2/22,4/2/22,Second Class,SE-20110,Consumer,22204,FUR-FU-10001731,18.69,7,0.0,7.1022,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
9402,CA-2020-159814,24/06/2020,28/06/2020,Standard Class,LP-17080,Consumer,85705,FUR-FU-10001731,4.272,2,0.2,0.9612,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
3661,CA-2022-161676,18/07/2022,23/07/2022,Standard Class,JP-15460,Corporate,85301,OFF-SU-10004782,33.8,5,0.2,4.225,Office Supplies,Supplies,"Elite 5"" Scissors"
3760,CA-2021-167745,18/09/2021,23/09/2021,Standard Class,GB-14530,Corporate,90049,OFF-SU-10004782,16.9,2,0.0,5.07,Office Supplies,Supplies,"Elite 5"" Scissors"
4748,CA-2022-120005,3/3/22,3/3/22,Same Day,TS-21160,Corporate,94110,OFF-SU-10004782,25.35,3,0.0,7.605,Office Supplies,Supplies,"Elite 5"" Scissors"
5995,CA-2022-162187,11/12/22,11/12/22,Same Day,NS-18640,Corporate,43229,OFF-SU-10004782,13.52,2,0.2,1.69,Office Supplies,Supplies,"Elite 5"" Scissors"
6244,CA-2022-165561,24/11/2022,28/11/2022,Standard Class,CR-12580,Home Office,98006,OFF-SU-10004782,25.35,3,0.0,7.605,Office Supplies,Supplies,"Elite 5"" Scissors"
7383,CA-2022-105732,13/09/2022,18/09/2022,Standard Class,AG-10270,Consumer,68104,OFF-SU-10004782,16.9,2,0.0,5.07,Office Supplies,Supplies,"Elite 5"" Scissors"
7885,CA-2023-118017,3/12/23,6/12/23,Second Class,LC-16870,Consumer,80229,OFF-SU-10004782,47.32,7,0.2,5.915,Office Supplies,Supplies,"Elite 5"" Scissors"
3668,CA-2020-129364,8/12/20,13/12/2020,Standard Class,TB-21250,Consumer,97301,OFF-SU-10000432,13.88,5,0.2,-2.6025,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads
5552,US-2020-159618,12/11/20,16/11/2020,Standard Class,DB-12970,Corporate,77036,OFF-SU-10000432,16.656,6,0.2,-3.123,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads
7185,CA-2023-133102,17/08/2023,24/08/2023,Standard Class,ED-13885,Home Office,77095,OFF-SU-10000432,5.552,2,0.2,-1.041,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads
8291,CA-2020-156244,12/8/20,16/08/2020,Standard Class,DH-13675,Home Office,33180,OFF-SU-10000432,5.552,2,0.2,-1.041,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads
3670,CA-2020-129364,8/12/20,13/12/2020,Standard Class,TB-21250,Consumer,97301,OFF-LA-10004409,11.52,5,0.2,3.744,Office Supplies,Labels,Avery 492
7520,US-2023-167920,9/12/23,12/12/23,Second Class,JL-15835,Consumer,40475,OFF-LA-10004409,5.76,2,0.0,2.6496,Office Supplies,Labels,Avery 492
7585,CA-2020-163223,21/03/2020,25/03/2020,Standard Class,KH-16690,Corporate,22153,OFF-LA-10004409,14.4,5,0.0,6.624,Office Supplies,Labels,Avery 492
9336,CA-2023-110198,1/5/23,2/5/23,First Class,AG-10900,Consumer,33065,OFF-LA-10004409,4.608,2,0.2,1.4976,Office Supplies,Labels,Avery 492
9465,CA-2020-109127,21/12/2020,25/12/2020,Standard Class,JC-15775,Consumer,19711,OFF-LA-10004409,17.28,6,0.0,7.9488,Office Supplies,Labels,Avery 492
3672,CA-2020-129364,8/12/20,13/12/2020,Standard Class,TB-21250,Consumer,97301,OFF-ST-10001031,39.072,3,0.2,2.9304,Office Supplies,Storage,Adjustable Personal File Tote
3880,CA-2020-151001,5/4/20,7/4/20,First Class,JG-15805,Corporate,62521,OFF-ST-10001031,52.096,4,0.2,3.9072,Office Supplies,Storage,Adjustable Personal File Tote
5720,CA-2023-126550,29/03/2023,2/4/23,Second Class,RD-19720,Consumer,47905,OFF-ST-10001031,81.4,5,0.0,21.164,Office Supplies,Storage,Adjustable Personal File Tote
8620,CA-2023-132437,8/9/23,13/09/2023,Second Class,EM-14095,Corporate,10024,OFF-ST-10001031,65.12,4,0.0,16.9312,Office Supplies,Storage,Adjustable Personal File Tote
9378,CA-2023-155362,17/12/2023,21/12/2023,Standard Class,DP-13105,Corporate,54703,OFF-ST-10001031,32.56,2,0.0,8.4656,Office Supplies,Storage,Adjustable Personal File Tote
3681,CA-2021-132626,9/7/21,14/07/2021,Standard Class,BT-11680,Consumer,20735,OFF-LA-10000476,12.39,3,0.0,5.6994,Office Supplies,Labels,Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters
9754,CA-2023-113705,27/03/2023,29/03/2023,Second Class,LC-16870,Consumer,23223,OFF-LA-10000476,8.26,2,0.0,3.7996,Office Supplies,Labels,Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters
3683,CA-2021-132626,9/7/21,14/07/2021,Standard Class,BT-11680,Consumer,20735,OFF-AR-10002987,79.36,4,0.0,32.5376,Office Supplies,Art,Prismacolor Color Pencil Set
4371,US-2022-165078,5/11/22,10/11/22,Standard Class,MA-17995,Home Office,46226,OFF-AR-10002987,39.68,2,0.0,16.2688,Office Supplies,Art,Prismacolor Color Pencil Set
5809,CA-2022-149783,4/9/22,7/9/22,Second Class,DL-13315,Consumer,37918,OFF-AR-10002987,31.744,2,0.2,8.3328,Office Supplies,Art,Prismacolor Color Pencil Set
6144,CA-2023-121083,9/7/23,15/07/2023,Standard Class,JF-15190,Consumer,6040,OFF-AR-10002987,119.04,6,0.0,48.8064,Office Supplies,Art,Prismacolor Color Pencil Set
6716,CA-2023-107629,14/12/2023,14/12/2023,Same Day,DB-13060,Consumer,60076,OFF-AR-10002987,95.232,6,0.2,24.9984,Office Supplies,Art,Prismacolor Color Pencil Set
6975,CA-2023-146185,15/09/2023,19/09/2023,Standard Class,CC-12145,Consumer,77095,OFF-AR-10002987,31.744,2,0.2,8.3328,Office Supplies,Art,Prismacolor Color Pencil Set
9850,CA-2020-142979,12/4/20,18/04/2020,Standard Class,EH-13765,Corporate,95240,OFF-AR-10002987,39.68,2,0.0,16.2688,Office Supplies,Art,Prismacolor Color Pencil Set
3692,US-2021-131359,30/10/2021,2/11/21,Second Class,FA-14230,Corporate,80219,TEC-CO-10001571,439.992,1,0.2,164.997,Technology,Copiers,Sharp 1540cs Digital Laser Copier
3750,CA-2023-161956,27/08/2023,29/08/2023,Second Class,DR-12880,Corporate,90301,TEC-CO-10001571,879.984,2,0.2,329.994,Technology,Copiers,Sharp 1540cs Digital Laser Copier
3825,CA-2021-140984,14/09/2021,18/09/2021,Standard Class,CC-12685,Consumer,10011,TEC-CO-10001571,879.984,2,0.2,329.994,Technology,Copiers,Sharp 1540cs Digital Laser Copier
4287,CA-2021-105690,21/11/2021,26/11/2021,Second Class,CA-11965,Corporate,77642,TEC-CO-10001571,439.992,1,0.2,164.997,Technology,Copiers,Sharp 1540cs Digital Laser Copier
4492,CA-2020-150798,1/12/20,3/12/20,Second Class,JK-15730,Consumer,43229,TEC-CO-10001571,659.988,2,0.4,109.998,Technology,Copiers,Sharp 1540cs Digital Laser Copier
5069,CA-2020-124478,8/8/20,12/8/20,Standard Class,MA-17560,Home Office,48183,TEC-CO-10001571,549.99,1,0.0,274.995,Technology,Copiers,Sharp 1540cs Digital Laser Copier
5851,CA-2021-121783,10/11/21,14/11/2021,Standard Class,PO-19180,Home Office,55113,TEC-CO-10001571,549.99,1,0.0,274.995,Technology,Copiers,Sharp 1540cs Digital Laser Copier
3694,US-2021-131359,30/10/2021,2/11/21,Second Class,FA-14230,Corporate,80219,FUR-FU-10003026,15.488,4,0.2,3.6784,Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories
5910,US-2022-113985,2/12/22,7/12/22,Standard Class,KD-16495,Corporate,95123,FUR-FU-10003026,14.52,3,0.0,5.6628,Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories
8990,US-2021-128587,24/12/2021,30/12/2021,Standard Class,HM-14860,Corporate,65807,FUR-FU-10003026,9.68,2,0.0,3.7752,Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories
3699,CA-2020-140039,13/09/2020,17/09/2020,Standard Class,ON-18715,Corporate,85281,OFF-ST-10001034,79.4,5,0.2,5.955,Office Supplies,Storage,Eldon File Chest Portable File
3713,CA-2023-166198,21/04/2023,24/04/2023,First Class,JW-15955,Consumer,98103,TEC-AC-10000521,11.54,1,0.0,3.462,Technology,Accessories,Verbatim Slim CD and DVD Storage Cases
6136,CA-2021-105613,18/10/2021,22/10/2021,Standard Class,KN-16705,Home Office,78501,TEC-AC-10000521,27.696,3,0.2,3.462,Technology,Accessories,Verbatim Slim CD and DVD Storage Cases
7993,CA-2022-133872,14/06/2022,17/06/2022,First Class,VM-21835,Consumer,33433,TEC-AC-10000521,18.464,2,0.2,2.308,Technology,Accessories,Verbatim Slim CD and DVD Storage Cases
9067,CA-2023-152968,26/05/2023,30/05/2023,Standard Class,BM-11785,Consumer,22801,TEC-AC-10000521,23.08,2,0.0,6.924,Technology,Accessories,Verbatim Slim CD and DVD Storage Cases
3718,CA-2022-142370,19/09/2022,23/09/2022,Standard Class,TP-21130,Consumer,31907,OFF-SU-10003002,5.04,2,0.0,0.1512,Office Supplies,Supplies,Letter Slitter
7012,US-2020-135881,23/05/2020,27/05/2020,Standard Class,GT-14710,Consumer,10035,OFF-SU-10003002,5.04,2,0.0,0.1512,Office Supplies,Supplies,Letter Slitter
3732,CA-2021-109575,18/09/2021,23/09/2021,Standard Class,KH-16630,Corporate,20735,TEC-PH-10000730,499.99,1,0.0,129.9974,Technology,Phones,Samsung Galaxy S4 Active
7584,CA-2020-163223,21/03/2020,25/03/2020,Standard Class,KH-16690,Corporate,22153,TEC-PH-10000730,3499.93,7,0.0,909.9818,Technology,Phones,Samsung Galaxy S4 Active
3757,CA-2022-116799,3/3/22,6/3/22,First Class,JG-15310,Corporate,79762,FUR-CH-10004983,563.43,5,0.3,-56.343,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
4648,CA-2022-139556,26/04/2022,1/5/22,Standard Class,DB-13360,Home Office,10009,FUR-CH-10004983,434.646,3,0.1,62.7822,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
5764,CA-2021-162047,3/11/21,5/11/21,First Class,FH-14365,Corporate,11561,FUR-CH-10004983,1448.82,10,0.1,209.274,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
6271,CA-2023-102379,2/12/23,6/12/23,Standard Class,BB-11545,Corporate,94601,FUR-CH-10004983,1159.056,9,0.2,43.4646,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
9659,CA-2020-156160,22/09/2020,29/09/2020,Standard Class,AS-10090,Consumer,10035,FUR-CH-10004983,579.528,4,0.1,83.7096,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
3774,US-2020-102715,11/4/20,13/04/2020,Second Class,JK-15370,Consumer,33180,OFF-FA-10001332,6.912,3,0.2,2.3328,Office Supplies,Fasteners,Acco Banker's Clasps
4602,CA-2021-146948,16/07/2021,20/07/2021,Standard Class,MG-17890,Home Office,21215,OFF-FA-10001332,11.52,4,0.0,5.4144,Office Supplies,Fasteners,Acco Banker's Clasps
4655,CA-2023-159107,24/06/2023,26/06/2023,Second Class,KT-16480,Consumer,94110,OFF-FA-10001332,2.88,1,0.0,1.3536,Office Supplies,Fasteners,Acco Banker's Clasps
5200,CA-2022-103982,3/3/22,8/3/22,Standard Class,AA-10315,Consumer,78664,OFF-FA-10001332,2.304,1,0.2,0.7776,Office Supplies,Fasteners,Acco Banker's Clasps
7701,CA-2023-151799,14/12/2023,18/12/2023,Standard Class,BF-11170,Home Office,1841,OFF-FA-10001332,17.28,6,0.0,8.1216,Office Supplies,Fasteners,Acco Banker's Clasps
3777,US-2020-102715,11/4/20,13/04/2020,Second Class,JK-15370,Consumer,33180,TEC-AC-10001874,335.944,7,0.2,41.993,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
7250,CA-2021-158491,4/6/21,9/6/21,Second Class,BP-11155,Consumer,90008,TEC-AC-10001874,119.98,2,0.0,35.994,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
9654,CA-2023-161893,23/01/2023,27/01/2023,Standard Class,HP-14815,Home Office,85705,TEC-AC-10001874,95.984,2,0.2,11.998,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
3786,CA-2023-112487,26/12/2023,30/12/2023,Standard Class,TC-21535,Home Office,43229,OFF-BI-10000494,3.132,2,0.7,-2.61,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder
6774,CA-2022-119018,4/11/22,8/11/22,Standard Class,CW-11905,Home Office,90004,OFF-BI-10000494,4.176,1,0.2,1.305,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder
8025,CA-2020-129189,21/07/2020,25/07/2020,Standard Class,HM-14860,Corporate,75217,OFF-BI-10000494,1.044,1,0.8,-1.827,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder
9870,CA-2020-114195,1/11/20,3/11/20,First Class,EA-14035,Corporate,45040,OFF-BI-10000494,3.132,2,0.7,-2.61,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder
3796,US-2020-117163,27/01/2020,2/2/20,Standard Class,EJ-13720,Consumer,92037,FUR-TA-10003469,333.0,3,0.2,-16.65,Furniture,Tables,Balt Split Level Computer Training Table
6564,CA-2020-166086,7/5/20,12/5/20,Standard Class,CT-11995,Consumer,1841,FUR-TA-10003469,194.25,2,0.3,-38.85,Furniture,Tables,Balt Split Level Computer Training Table
8180,CA-2021-112767,2/8/21,6/8/21,Standard Class,DK-12985,Consumer,97477,FUR-TA-10003469,277.5,4,0.5,-188.7,Furniture,Tables,Balt Split Level Computer Training Table
8268,CA-2023-121790,30/01/2023,6/2/23,Standard Class,LP-17095,Consumer,60505,FUR-TA-10003469,69.375,1,0.5,-47.175,Furniture,Tables,Balt Split Level Computer Training Table
9468,CA-2023-102925,5/11/23,10/11/23,Second Class,CD-12280,Consumer,10024,FUR-TA-10003469,166.5,2,0.4,-66.6,Furniture,Tables,Balt Split Level Computer Training Table
3797,US-2020-117163,27/01/2020,2/2/20,Standard Class,EJ-13720,Consumer,92037,OFF-AR-10003179,36.44,4,0.0,12.0252,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
4127,CA-2023-156769,6/5/23,9/5/23,First Class,GZ-14470,Consumer,22204,OFF-AR-10003179,54.66,6,0.0,18.0378,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
4516,US-2023-111920,22/10/2023,26/10/2023,Standard Class,PS-18970,Home Office,74133,OFF-AR-10003179,36.44,4,0.0,12.0252,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
5265,CA-2020-105165,7/9/20,10/9/20,First Class,SZ-20035,Home Office,77036,OFF-AR-10003179,21.864,3,0.2,3.5529,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
6362,US-2020-107993,25/11/2020,30/11/2020,Standard Class,SE-20110,Consumer,97477,OFF-AR-10003179,51.016,7,0.2,8.2901,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
7050,CA-2020-141355,25/09/2020,30/09/2020,Standard Class,BF-11005,Home Office,80013,OFF-AR-10003179,14.576,2,0.2,2.3686,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
9152,US-2021-106873,24/09/2021,29/09/2021,Second Class,KM-16720,Consumer,85323,OFF-AR-10003179,14.576,2,0.2,2.3686,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
3801,CA-2022-156503,14/10/2022,20/10/2022,Standard Class,NC-18415,Consumer,28540,FUR-CH-10003606,102.592,1,0.2,10.2592,Furniture,Chairs,SAFCO Folding Chair Trolley
5568,CA-2023-157966,13/03/2023,13/03/2023,Same Day,SU-20665,Home Office,60610,FUR-CH-10003606,89.768,1,0.3,-2.5648,Furniture,Chairs,SAFCO Folding Chair Trolley
6757,CA-2023-124205,15/09/2023,19/09/2023,Standard Class,TC-21145,Corporate,8701,FUR-CH-10003606,512.96,4,0.0,143.6288,Furniture,Chairs,SAFCO Folding Chair Trolley
3810,CA-2021-113628,12/11/21,19/11/2021,Standard Class,AH-10690,Corporate,33317,FUR-CH-10003298,523.92,5,0.2,-72.039,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
4564,CA-2023-129490,26/09/2023,30/09/2023,Standard Class,SJ-20125,Home Office,33023,FUR-CH-10003298,419.136,4,0.2,-57.6312,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
5996,CA-2022-162187,11/12/22,11/12/22,Same Day,NS-18640,Corporate,43229,FUR-CH-10003298,458.43,5,0.3,-137.529,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
6307,CA-2022-163328,4/11/22,6/11/22,Second Class,TP-21565,Corporate,97405,FUR-CH-10003298,104.784,1,0.2,-14.4078,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
6440,CA-2020-166891,4/10/20,6/10/20,First Class,CC-12220,Consumer,10024,FUR-CH-10003298,589.41,5,0.1,-6.549,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
6463,US-2023-133361,14/05/2023,17/05/2023,First Class,AJ-10780,Corporate,21215,FUR-CH-10003298,261.96,2,0.0,23.5764,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
7002,CA-2021-104871,30/03/2021,3/4/21,Standard Class,DR-12940,Home Office,61761,FUR-CH-10003298,366.744,4,0.3,-110.0232,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
8505,CA-2022-109400,2/5/22,6/5/22,Standard Class,NR-18550,Consumer,79109,FUR-CH-10003298,366.744,4,0.3,-110.0232,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
9582,CA-2023-152975,14/09/2023,16/09/2023,First Class,RB-19705,Home Office,10035,FUR-CH-10003298,589.41,5,0.1,-6.549,Furniture,Chairs,Office Star - Contemporary Task Swivel chair with Loop Arms
3813,CA-2023-147753,5/3/23,5/3/23,Same Day,PK-19075,Consumer,53209,OFF-LA-10003537,25.06,2,0.0,11.7782,Office Supplies,Labels,Avery 515
7989,US-2022-117793,23/08/2022,29/08/2022,Standard Class,MA-17560,Home Office,53081,OFF-LA-10003537,37.59,3,0.0,17.6673,Office Supplies,Labels,Avery 515
3822,CA-2023-141873,9/10/23,14/10/2023,Standard Class,HG-14845,Consumer,10024,OFF-PA-10000069,18.98,2,0.0,8.9206,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets
5513,US-2020-137680,24/02/2020,2/3/20,Standard Class,JH-15430,Consumer,97504,OFF-PA-10000069,22.776,3,0.2,7.6869,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets
8493,CA-2021-109190,23/10/2021,28/10/2021,Standard Class,CC-12685,Consumer,79424,OFF-PA-10000069,60.736,8,0.2,20.4984,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets
3837,CA-2020-100363,8/4/20,15/04/2020,Standard Class,JM-15655,Corporate,85301,OFF-PA-10004733,19.008,3,0.2,6.8904,Office Supplies,Paper,Things To Do Today Spiral Book
4769,CA-2023-158883,2/6/23,3/6/23,Same Day,CS-11860,Consumer,28540,OFF-PA-10004733,25.344,4,0.2,9.1872,Office Supplies,Paper,Things To Do Today Spiral Book
5454,US-2023-108700,19/05/2023,23/05/2023,Standard Class,PJ-18835,Corporate,61107,OFF-PA-10004733,38.016,6,0.2,13.7808,Office Supplies,Paper,Things To Do Today Spiral Book
3841,CA-2020-126760,26/07/2020,2/8/20,Standard Class,KM-16720,Consumer,89031,TEC-AC-10004814,170.97,3,0.0,70.0977,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting
3844,CA-2020-101931,28/10/2020,31/10/2020,First Class,TS-21370,Corporate,90049,OFF-SU-10002301,6.28,2,0.0,0.0628,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers
6306,CA-2022-163328,4/11/22,6/11/22,Second Class,TP-21565,Corporate,97405,OFF-SU-10002301,17.584,7,0.2,-4.1762,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers
3849,CA-2023-161053,22/09/2023,23/09/2023,First Class,JE-15745,Consumer,72701,OFF-BI-10004318,691.96,4,0.0,318.3016,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
6696,US-2022-155103,2/12/22,7/12/22,Standard Class,JF-15190,Consumer,10024,OFF-BI-10004318,415.176,3,0.2,134.9322,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
7097,CA-2022-101980,19/08/2022,20/08/2022,First Class,RP-19390,Consumer,10009,OFF-BI-10004318,276.784,2,0.2,89.9548,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
7419,US-2022-114013,13/03/2022,15/03/2022,Second Class,SC-20770,Corporate,19134,OFF-BI-10004318,51.897,1,0.7,-41.5176,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
8067,CA-2022-132997,7/11/22,9/11/22,First Class,LW-17215,Consumer,14609,OFF-BI-10004318,276.784,2,0.2,89.9548,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
8569,CA-2022-162390,6/12/22,12/12/22,Standard Class,DP-13105,Corporate,11550,OFF-BI-10004318,968.744,7,0.2,314.8418,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
9086,CA-2022-126102,10/9/22,12/9/22,Second Class,DV-13465,Consumer,90049,OFF-BI-10004318,276.784,2,0.2,89.9548,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
9597,CA-2023-104619,24/01/2023,29/01/2023,Standard Class,KD-16495,Corporate,95123,OFF-BI-10004318,276.784,2,0.2,89.9548,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
3854,US-2023-131849,6/6/23,10/6/23,Standard Class,GH-14410,Home Office,94122,FUR-FU-10004164,4.95,1,0.0,2.178,Furniture,Furnishings,Eldon 300 Class Desk Accessories
6276,US-2022-139087,17/07/2022,22/07/2022,Second Class,DK-13375,Consumer,98105,FUR-FU-10004164,24.75,5,0.0,10.89,Furniture,Furnishings,Eldon 300 Class Desk Accessories
3859,CA-2020-140816,20/12/2020,20/12/2020,Same Day,TC-21295,Consumer,80229,TEC-AC-10001539,447.944,7,0.2,89.5888,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
4182,US-2023-136868,6/10/23,12/10/23,Standard Class,CR-12820,Home Office,10035,TEC-AC-10001539,319.96,4,0.0,115.1856,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
6534,US-2023-107384,4/12/23,8/12/23,Standard Class,TP-21130,Consumer,55901,TEC-AC-10001539,399.95,5,0.0,143.982,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
9988,CA-2023-163629,17/11/2023,21/11/2023,Standard Class,RA-19885,Corporate,30605,TEC-AC-10001539,79.99,1,0.0,28.7964,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
3861,CA-2023-154039,17/02/2023,22/02/2023,Standard Class,JK-16120,Home Office,60653,TEC-PH-10002789,124.792,1,0.2,10.9193,Technology,Phones,LG Exalt
5187,US-2021-154389,27/11/2021,3/12/21,Standard Class,EH-14125,Home Office,19140,TEC-PH-10002789,748.752,8,0.4,-162.2296,Technology,Phones,LG Exalt
5421,US-2022-151827,31/03/2022,2/4/22,Second Class,CS-11950,Consumer,19134,TEC-PH-10002789,280.782,3,0.4,-60.8361,Technology,Phones,LG Exalt
3862,CA-2020-135755,3/5/20,10/5/20,Standard Class,NC-18415,Consumer,10701,OFF-BI-10004828,40.176,3,0.2,14.5638,Office Supplies,Binders,GBC Poly Designer Binding Covers
4082,CA-2022-140417,25/09/2022,29/09/2022,Standard Class,KE-16420,Corporate,97224,OFF-BI-10004828,5.022,1,0.7,-3.5154,Office Supplies,Binders,GBC Poly Designer Binding Covers
5025,US-2023-130953,29/07/2023,3/8/23,Standard Class,RF-19735,Consumer,73120,OFF-BI-10004828,33.48,2,0.0,16.4052,Office Supplies,Binders,GBC Poly Designer Binding Covers
5707,CA-2023-136000,22/09/2023,25/09/2023,Second Class,SC-20440,Corporate,10009,OFF-BI-10004828,40.176,3,0.2,14.5638,Office Supplies,Binders,GBC Poly Designer Binding Covers
6954,CA-2021-129917,2/10/21,3/10/21,First Class,HM-14980,Consumer,90008,OFF-BI-10004828,53.568,4,0.2,19.4184,Office Supplies,Binders,GBC Poly Designer Binding Covers
